match_id,batting_team,bowling_team,batsman,Balls_Played,Total_Runs
436,Delhi Daredevils,Royal Challengers Bangalore,KD Karthik,2,1
458,Kolkata Knight Riders,Kings XI Punjab,RV Uthappa,3,5
461,Kings XI Punjab,Rajasthan Royals,GJ Bailey,20,24
478,Kolkata Knight Riders,Sunrisers Hyderabad,AD Russell,10,19
501,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,23,24
506,Chennai Super Kings,Delhi Daredevils,BB McCullum,21,11
52,Royal Challengers Bangalore,Deccan Chargers,Misbah-ul-Haq,5,3
521,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,51,75
546,Mumbai Indians,Rising Pune Supergiants,RG Sharma,61,85
58,Rajasthan Royals,Chennai Super Kings,SK Warne,9,9
6,Kings XI Punjab,Rajasthan Royals,B Lee,2,0
76,Mumbai Indians,Kings XI Punjab,JP Duminy,65,59
78,Rajasthan Royals,Chennai Super Kings,GC Smith,5,2
93,Chennai Super Kings,Rajasthan Royals,SK Raina,12,13
108,Delhi Daredevils,Royal Challengers Bangalore,Y Nagar,22,20
11,Rajasthan Royals,Royal Challengers Bangalore,M Rawat,2,0
117,Rajasthan Royals,Mumbai Indians,SK Warne,1,1
146,Royal Challengers Bangalore,Kings XI Punjab,KP Pietersen,45,66
150,Royal Challengers Bangalore,Delhi Daredevils,KP Appanna,2,1
154,Kolkata Knight Riders,Delhi Daredevils,SC Ganguly,50,56
176,Kolkata Knight Riders,Chennai Super Kings,MK Tiwary,16,27
189,Royal Challengers Bangalore,Chennai Super Kings,MA Agarwal,13,7
192,Rajasthan Royals,Kolkata Knight Riders,SW Tait,1,0
2,Kings XI Punjab,Chennai Super Kings,SM Katich,17,21
208,Rajasthan Royals,Mumbai Indians,SR Watson,32,26
214,Mumbai Indians,Kings XI Punjab,AT Rayudu,37,51
216,Kolkata Knight Riders,Deccan Chargers,YK Pathan,26,47
258,Kolkata Knight Riders,Royal Challengers Bangalore,MS Bisla,29,46
272,Delhi Daredevils,Deccan Chargers,NV Ojha,47,64
284,Kings XI Punjab,Chennai Super Kings,Mandeep Singh,53,56
288,Chennai Super Kings,Kolkata Knight Riders,MS Dhoni,30,34
293,Deccan Chargers,Chennai Super Kings,KC Sangakkara,5,1
296,Chennai Super Kings,Mumbai Indians,S Badrinath,1,1
306,Pune Warriors,Rajasthan Royals,M Kartik,9,8
317,Deccan Chargers,Royal Challengers Bangalore,PA Reddy,12,7
326,Rajasthan Royals,Delhi Daredevils,AL Menaria,2,1
337,Royal Challengers Bangalore,Chennai Super Kings,KB Arun Karthik,5,5
362,Kings XI Punjab,Mumbai Indians,P Awana,2,0
362,Kings XI Punjab,Mumbai Indians,P Kumar,16,24
368,Rajasthan Royals,Kolkata Knight Riders,R Dravid,3,6
386,Pune Warriors,Kolkata Knight Riders,MK Pandey,48,66
390,Sunrisers Hyderabad,Rajasthan Royals,DW Steyn,1,0
394,Sunrisers Hyderabad,Kolkata Knight Riders,DJG Sammy,12,17
403,Mumbai Indians,Royal Challengers Bangalore,JJ Bumrah,1,1
406,Delhi Daredevils,Chennai Super Kings,M Vijay,12,11
413,Kolkata Knight Riders,Kings XI Punjab,G Gambhir,5,1
413,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,18,34
417,Kolkata Knight Riders,Rajasthan Royals,MK Pandey,15,27
422,Royal Challengers Bangalore,Sunrisers Hyderabad,V Kohli,6,0
452,Kolkata Knight Riders,Sunrisers Hyderabad,MK Pandey,8,2
464,Delhi Daredevils,Rajasthan Royals,MA Agarwal,21,37
464,Rajasthan Royals,Delhi Daredevils,DJ Hooda,28,54
489,Kings XI Punjab,Delhi Daredevils,SE Marsh,4,5
521,Royal Challengers Bangalore,Sunrisers Hyderabad,SN Khan,10,35
522,Kolkata Knight Riders,Mumbai Indians,RV Uthappa,10,8
54,Mumbai Indians,Rajasthan Royals,DR Smith,8,8
540,Gujarat Lions,Delhi Daredevils,SK Raina,5,2
546,Rising Pune Supergiants,Mumbai Indians,NLTC Perera,10,12
550,Rising Pune Supergiants,Delhi Daredevils,SS Tiwary,18,21
561,Gujarat Lions,Royal Challengers Bangalore,P Kumar,4,1
565,Royal Challengers Bangalore,Kolkata Knight Riders,AB de Villiers,32,59
571,Gujarat Lions,Mumbai Indians,SK Raina,36,58
573,Royal Challengers Bangalore,Delhi Daredevils,STR Binny,12,16
60,Rajasthan Royals,Royal Challengers Bangalore,Kamran Khan,5,3
75,Royal Challengers Bangalore,Kolkata Knight Riders,RE van der Merwe,9,9
79,Kolkata Knight Riders,Mumbai Indians,LR Shukla,7,6
9,Deccan Chargers,Rajasthan Royals,AC Gilchrist,9,13
123,Kolkata Knight Riders,Chennai Super Kings,I Sharma,15,6
128,Kolkata Knight Riders,Rajasthan Royals,CA Pujara,25,29
135,Mumbai Indians,Chennai Super Kings,R Sathish,9,5
152,Chennai Super Kings,Mumbai Indians,SK Raina,21,23
164,Rajasthan Royals,Royal Challengers Bangalore,AA Jhunjhunwala,22,13
179,Delhi Daredevils,Mumbai Indians,M Morkel,2,0
202,Kochi Tuskers Kerala,Rajasthan Royals,PA Patel,34,32
204,Delhi Daredevils,Royal Challengers Bangalore,Y Venugopal Rao,21,24
224,Kochi Tuskers Kerala,Royal Challengers Bangalore,DPMD Jayawardene,10,3
261,Royal Challengers Bangalore,Chennai Super Kings,MA Agarwal,28,45
270,Royal Challengers Bangalore,Pune Warriors,AB de Villiers,14,33
305,Delhi Daredevils,Chennai Super Kings,NV Ojha,12,3
308,Mumbai Indians,Royal Challengers Bangalore,HH Gibbs,7,2
32,Chennai Super Kings,Kings XI Punjab,JA Morkel,6,7
331,Mumbai Indians,Delhi Daredevils,KD Karthik,49,86
335,Delhi Daredevils,Sunrisers Hyderabad,M Morkel,1,0
348,Royal Challengers Bangalore,Rajasthan Royals,V Kohli,5,1
356,Kings XI Punjab,Kolkata Knight Riders,PP Chawla,2,0
367,Pune Warriors,Royal Challengers Bangalore,AM Nayar,3,1
383,Chennai Super Kings,Rajasthan Royals,RA Jadeja,15,12
389,Kings XI Punjab,Royal Challengers Bangalore,R Sathish,20,27
393,Chennai Super Kings,Royal Challengers Bangalore,MEK Hussey,5,6
401,Chennai Super Kings,Kings XI Punjab,DJ Bravo,3,8
425,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,37,59
444,Sunrisers Hyderabad,Royal Challengers Bangalore,AJ Finch,9,11
461,Rajasthan Royals,Kings XI Punjab,JP Faulkner,37,46
477,Kings XI Punjab,Rajasthan Royals,MG Johnson,8,13
498,Kings XI Punjab,Royal Challengers Bangalore,M Vijay,6,2
498,Kings XI Punjab,Royal Challengers Bangalore,MG Johnson,5,1
498,Kings XI Punjab,Royal Challengers Bangalore,Sandeep Sharma,9,7
512,Royal Challengers Bangalore,Delhi Daredevils,V Kohli,2,1
517,Chennai Super Kings,Mumbai Indians,MEK Hussey,10,4
538,Mumbai Indians,Kings XI Punjab,HH Pandya,2,4
66,Chennai Super Kings,Delhi Daredevils,MS Dhoni,7,5
67,Kolkata Knight Riders,Rajasthan Royals,SB Bangar,9,2
72,Deccan Chargers,Chennai Super Kings,RG Sharma,20,18
92,Deccan Chargers,Kings XI Punjab,AC Gilchrist,17,20
109,Kolkata Knight Riders,Rajasthan Royals,BB McCullum,4,9
125,Rajasthan Royals,Royal Challengers Bangalore,SK Trivedi,1,0
134,Kings XI Punjab,Rajasthan Royals,S Sreesanth,2,0
162,Delhi Daredevils,Mumbai Indians,PJ Sangwan,5,6
172,Royal Challengers Bangalore,Mumbai Indians,RV Uthappa,13,26
185,Pune Warriors,Kochi Tuskers Kerala,MD Mishra,21,37
194,Deccan Chargers,Delhi Daredevils,DT Christian,11,8
213,Chennai Super Kings,Deccan Chargers,MS Dhoni,22,21
265,Chennai Super Kings,Pune Warriors,MS Dhoni,28,26
278,Deccan Chargers,Kolkata Knight Riders,CL White,9,10
305,Delhi Daredevils,Chennai Super Kings,Y Venugopal Rao,25,27
319,Kolkata Knight Riders,Delhi Daredevils,JH Kallis,33,30
323,Kolkata Knight Riders,Delhi Daredevils,MS Bisla,9,4
339,Rajasthan Royals,Kings XI Punjab,SR Watson,21,32
345,Delhi Daredevils,Chennai Super Kings,AB Agarkar,7,3
351,Rajasthan Royals,Chennai Super Kings,DH Yagnik,8,7
356,Kings XI Punjab,Kolkata Knight Riders,M Vohra,21,31
358,Royal Challengers Bangalore,Mumbai Indians,R Vinay Kumar,20,26
364,Sunrisers Hyderabad,Mumbai Indians,DJG Sammy,1,1
366,Chennai Super Kings,Kings XI Punjab,WP Saha,18,18
379,Delhi Daredevils,Royal Challengers Bangalore,IK Pathan,11,23
388,Mumbai Indians,Rajasthan Royals,AT Rayudu,7,7
392,Delhi Daredevils,Pune Warriors,B Chipli,19,16
400,Delhi Daredevils,Royal Challengers Bangalore,MK Tiwary,3,1
403,Royal Challengers Bangalore,Mumbai Indians,Yuvraj Singh,2,0
419,Chennai Super Kings,Kolkata Knight Riders,RA Jadeja,10,17
429,Royal Challengers Bangalore,Kings XI Punjab,YS Chahal,2,1
431,Chennai Super Kings,Mumbai Indians,MS Dhoni,15,22
439,Delhi Daredevils,Rajasthan Royals,Imran Tahir,6,4
443,Kings XI Punjab,Delhi Daredevils,WP Saha,15,13
448,Chennai Super Kings,Sunrisers Hyderabad,SK Raina,7,4
45,Royal Challengers Bangalore,Delhi Daredevils,Z Khan,1,4
452,Sunrisers Hyderabad,Kolkata Knight Riders,S Dhawan,31,29
472,Sunrisers Hyderabad,Delhi Daredevils,NV Ojha,10,12
478,Sunrisers Hyderabad,Kolkata Knight Riders,RS Bopara,4,2
485,Sunrisers Hyderabad,Kings XI Punjab,KV Sharma,1,1
511,Kolkata Knight Riders,Rajasthan Royals,PP Chawla,1,0
54,Rajasthan Royals,Mumbai Indians,SR Watson,20,18
62,Kolkata Knight Riders,Deccan Chargers,AB Dinda,2,2
88,Mumbai Indians,Deccan Chargers,PR Shah,19,29
89,Royal Challengers Bangalore,Rajasthan Royals,JH Kallis,15,10
98,Kings XI Punjab,Mumbai Indians,Yuvraj Singh,18,12
104,Deccan Chargers,Kolkata Knight Riders,TL Suman,24,31
114,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,17,24
128,Rajasthan Royals,Kolkata Knight Riders,SK Warne,2,1
160,Mumbai Indians,Rajasthan Royals,JP Duminy,33,31
18,Deccan Chargers,Kings XI Punjab,HH Gibbs,10,7
185,Kochi Tuskers Kerala,Pune Warriors,DPMD Jayawardene,3,2
196,Kochi Tuskers Kerala,Kolkata Knight Riders,DPMD Jayawardene,28,25
20,Chennai Super Kings,Delhi Daredevils,S Vidyut,38,54
205,Pune Warriors,Chennai Super Kings,M Manhas,4,0
218,Mumbai Indians,Pune Warriors,Harbhajan Singh,3,9
236,Deccan Chargers,Pune Warriors,JP Duminy,27,23
238,Chennai Super Kings,Kochi Tuskers Kerala,SK Raina,13,19
24,Chennai Super Kings,Rajasthan Royals,SP Fleming,2,0
240,Mumbai Indians,Rajasthan Royals,TL Suman,6,5
253,Delhi Daredevils,Royal Challengers Bangalore,Y Venugopal Rao,23,18
266,Kings XI Punjab,Kolkata Knight Riders,P Dogra,11,6
270,Royal Challengers Bangalore,Pune Warriors,MA Agarwal,11,9
289,Deccan Chargers,Pune Warriors,BB Samantray,2,2
303,Royal Challengers Bangalore,Pune Warriors,TM Dilshan,47,53
310,Delhi Daredevils,Kings XI Punjab,NV Ojha,29,34
311,Kolkata Knight Riders,Mumbai Indians,Shakib Al Hasan,13,13
311,Mumbai Indians,Kolkata Knight Riders,RP Singh,5,3
324,Mumbai Indians,Royal Challengers Bangalore,RG Sharma,11,11
331,Mumbai Indians,Delhi Daredevils,RT Ponting,6,0
345,Delhi Daredevils,Chennai Super Kings,MC Juneja,3,2
362,Kings XI Punjab,Mumbai Indians,DA Miller,35,56
363,Pune Warriors,Chennai Super Kings,B Kumar,25,24
371,Chennai Super Kings,Mumbai Indians,CH Morris,5,1
40,Kolkata Knight Riders,Mumbai Indians,WP Saha,6,1
400,Delhi Daredevils,Royal Challengers Bangalore,KD Karthik,1,0
409,Royal Challengers Bangalore,Kolkata Knight Riders,Yuvraj Singh,35,31
411,Mumbai Indians,Chennai Super Kings,AT Rayudu,2,1
422,Royal Challengers Bangalore,Sunrisers Hyderabad,RR Rossouw,23,14
462,Chennai Super Kings,Sunrisers Hyderabad,BB McCullum,59,100
472,Delhi Daredevils,Sunrisers Hyderabad,JP Duminy,44,54
476,Delhi Daredevils,Kolkata Knight Riders,MK Tiwary,29,32
478,Sunrisers Hyderabad,Kolkata Knight Riders,NV Ojha,8,18
479,Chennai Super Kings,Royal Challengers Bangalore,R Ashwin,4,5
490,Mumbai Indians,Rajasthan Royals,KA Pollard,15,24
544,Royal Challengers Bangalore,Sunrisers Hyderabad,AB de Villiers,33,47
549,Kings XI Punjab,Kolkata Knight Riders,GJ Maxwell,43,68
557,Sunrisers Hyderabad,Rising Pune Supergiants,KS Williamson,39,32
571,Mumbai Indians,Gujarat Lions,N Rana,38,70
79,Kolkata Knight Riders,Mumbai Indians,WP Saha,4,8
92,Kings XI Punjab,Deccan Chargers,DPMD Jayawardene,29,43
92,Kings XI Punjab,Deccan Chargers,PP Chawla,6,8
98,Kings XI Punjab,Mumbai Indians,S Sreesanth,11,1
144,Delhi Daredevils,Rajasthan Royals,G Gambhir,39,43
156,Mumbai Indians,Kings XI Punjab,SR Tendulkar,25,29
16,Kolkata Knight Riders,Mumbai Indians,AB Agarkar,7,2
170,Deccan Chargers,Delhi Daredevils,RG Sharma,10,11
205,Pune Warriors,Chennai Super Kings,MD Mishra,9,2
213,Deccan Chargers,Chennai Super Kings,I Sharma,1,1
215,Delhi Daredevils,Kochi Tuskers Kerala,DA Warner,15,13
22,Kings XI Punjab,Kolkata Knight Riders,JR Hopes,12,18
220,Deccan Chargers,Delhi Daredevils,I Malhotra,4,7
221,Royal Challengers Bangalore,Kings XI Punjab,M Kaif,4,3
232,Royal Challengers Bangalore,Kolkata Knight Riders,SS Tiwary,5,1
237,Kings XI Punjab,Royal Challengers Bangalore,DJ Hussey,1,0
240,Mumbai Indians,Rajasthan Royals,AT Rayudu,8,2
261,Royal Challengers Bangalore,Chennai Super Kings,AB de Villiers,3,4
277,Mumbai Indians,Kings XI Punjab,KD Karthik,20,35
285,Royal Challengers Bangalore,Kolkata Knight Riders,R Vinay Kumar,1,0
296,Chennai Super Kings,Mumbai Indians,RA Jadeja,6,9
316,Pune Warriors,Kolkata Knight Riders,CJ Ferguson,18,12
321,Chennai Super Kings,Delhi Daredevils,DJ Bravo,12,33
321,Chennai Super Kings,Delhi Daredevils,MS Dhoni,10,23
329,Sunrisers Hyderabad,Royal Challengers Bangalore,GH Vihari,47,44
331,Delhi Daredevils,Mumbai Indians,UT Yadav,4,5
383,Rajasthan Royals,Chennai Super Kings,JP Faulkner,2,1
383,Rajasthan Royals,Chennai Super Kings,STR Binny,24,41
390,Rajasthan Royals,Sunrisers Hyderabad,BJ Hodge,7,8
421,Rajasthan Royals,Delhi Daredevils,SR Watson,10,16
453,Kings XI Punjab,Delhi Daredevils,GJ Bailey,1,1
454,Mumbai Indians,Rajasthan Royals,AT Rayudu,11,30
460,Delhi Daredevils,Chennai Super Kings,SS Iyer,7,7
462,Sunrisers Hyderabad,Chennai Super Kings,S Dhawan,18,26
477,Kings XI Punjab,Rajasthan Royals,M Vijay,18,21
477,Rajasthan Royals,Kings XI Punjab,STR Binny,4,12
506,Delhi Daredevils,Chennai Super Kings,Q de Kock,7,3
515,Rajasthan Royals,Royal Challengers Bangalore,DJ Hooda,14,11
531,Royal Challengers Bangalore,Mumbai Indians,AB de Villiers,22,29
534,Delhi Daredevils,Mumbai Indians,SS Iyer,22,19
539,Sunrisers Hyderabad,Rising Pune Supergiants,NV Ojha,21,18
543,Kolkata Knight Riders,Delhi Daredevils,JO Holder,1,0
553,Delhi Daredevils,Kings XI Punjab,SV Samson,35,49
561,Gujarat Lions,Royal Challengers Bangalore,BB McCullum,13,11
564,Delhi Daredevils,Mumbai Indians,Imran Tahir,7,5
73,Kolkata Knight Riders,Mumbai Indians,CH Gayle,12,12
76,Mumbai Indians,Kings XI Punjab,AM Nayar,17,15
103,Chennai Super Kings,Mumbai Indians,SK Raina,12,20
125,Rajasthan Royals,Royal Challengers Bangalore,YK Pathan,24,26
14,Delhi Daredevils,Kings XI Punjab,S Dhawan,3,0
160,Rajasthan Royals,Mumbai Indians,YK Pathan,8,10
17,Delhi Daredevils,Royal Challengers Bangalore,V Sehwag,13,24
196,Kolkata Knight Riders,Kochi Tuskers Kerala,Iqbal Abdulla,9,12
240,Mumbai Indians,Rajasthan Royals,KA Pollard,18,20
241,Kings XI Punjab,Deccan Chargers,P Kumar,7,0
245,Chennai Super Kings,Royal Challengers Bangalore,M Vijay,5,5
247,Royal Challengers Bangalore,Mumbai Indians,AB de Villiers,16,21
254,Deccan Chargers,Chennai Super Kings,DJ Harris,14,15
270,Pune Warriors,Royal Challengers Bangalore,RV Uthappa,48,69
310,Kings XI Punjab,Delhi Daredevils,SE Marsh,15,13
327,Mumbai Indians,Chennai Super Kings,DR Smith,5,3
34,Delhi Daredevils,Rajasthan Royals,G Gambhir,23,31
341,Kolkata Knight Riders,Kings XI Punjab,MK Tiwary,8,1
359,Chennai Super Kings,Kolkata Knight Riders,MS Dhoni,13,18
392,Pune Warriors,Delhi Daredevils,MK Pandey,14,10
394,Sunrisers Hyderabad,Kolkata Knight Riders,GH Vihari,16,6
395,Chennai Super Kings,Mumbai Indians,MEK Hussey,58,86
406,Delhi Daredevils,Chennai Super Kings,KD Karthik,22,21
408,Rajasthan Royals,Chennai Super Kings,SPD Smith,20,19
426,Delhi Daredevils,Kolkata Knight Riders,KM Jadhav,15,26
436,Royal Challengers Bangalore,Delhi Daredevils,S Rana,14,15
440,Royal Challengers Bangalore,Chennai Super Kings,CH Gayle,52,46
463,Royal Challengers Bangalore,Kolkata Knight Riders,CH Gayle,57,96
470,Rajasthan Royals,Sunrisers Hyderabad,SV Samson,31,26
489,Kings XI Punjab,Delhi Daredevils,SN Thakur,6,7
496,Sunrisers Hyderabad,Kolkata Knight Riders,KV Sharma,21,32
497,Delhi Daredevils,Mumbai Indians,SS Iyer,19,19
526,Gujarat Lions,Mumbai Indians,BB McCullum,4,6
542,Gujarat Lions,Rising Pune Supergiants,KD Karthik,21,33
543,Kolkata Knight Riders,Delhi Daredevils,SA Yadav,13,21
60,Rajasthan Royals,Royal Challengers Bangalore,RA Jadeja,11,11
72,Deccan Chargers,Chennai Super Kings,VVS Laxman,5,4
77,Deccan Chargers,Delhi Daredevils,RG Sharma,20,17
78,Chennai Super Kings,Rajasthan Royals,S Badrinath,27,29
81,Rajasthan Royals,Deccan Chargers,SM Harwood,7,3
91,Delhi Daredevils,Mumbai Indians,G Gambhir,24,19
95,Kolkata Knight Riders,Delhi Daredevils,M Kartik,10,11
96,Rajasthan Royals,Deccan Chargers,RA Jadeja,20,19
108,Delhi Daredevils,Royal Challengers Bangalore,DL Vettori,2,4
119,Kolkata Knight Riders,Royal Challengers Bangalore,CA Pujara,15,5
136,Deccan Chargers,Rajasthan Royals,WPUJC Vaas,13,8
137,Kolkata Knight Riders,Kings XI Punjab,AD Mathews,13,19
139,Rajasthan Royals,Chennai Super Kings,FY Fazal,18,17
145,Kolkata Knight Riders,Deccan Chargers,AD Mathews,4,4
146,Kings XI Punjab,Royal Challengers Bangalore,SE Marsh,9,2
152,Chennai Super Kings,Mumbai Indians,MEK Hussey,15,14
173,Deccan Chargers,Chennai Super Kings,AC Gilchrist,20,15
180,Pune Warriors,Kings XI Punjab,M Manhas,33,35
2,Kings XI Punjab,Chennai Super Kings,Yuvraj Singh,13,23
219,Kochi Tuskers Kerala,Kolkata Knight Riders,PA Patel,16,21
248,Royal Challengers Bangalore,Chennai Super Kings,J Syed Mohammad,3,2
256,Pune Warriors,Kings XI Punjab,RV Uthappa,34,40
263,Kolkata Knight Riders,Rajasthan Royals,RN ten Doeschate,3,7
266,Kings XI Punjab,Kolkata Knight Riders,AD Mascarenhas,1,0
270,Pune Warriors,Royal Challengers Bangalore,AD Mathews,7,10
282,Pune Warriors,Deccan Chargers,B Kumar,4,7
283,Mumbai Indians,Delhi Daredevils,SL Malinga,14,11
296,Chennai Super Kings,Mumbai Indians,JA Morkel,3,3
305,Chennai Super Kings,Delhi Daredevils,SK Raina,20,28
339,Rajasthan Royals,Kings XI Punjab,AM Rahane,43,34
345,Delhi Daredevils,Chennai Super Kings,UT Yadav,5,1
358,Mumbai Indians,Royal Challengers Bangalore,KD Karthik,34,43
375,Mumbai Indians,Kolkata Knight Riders,DR Smith,56,47
387,Delhi Daredevils,Chennai Super Kings,J Botha,20,23
390,Rajasthan Royals,Sunrisers Hyderabad,R Dravid,24,25
399,Mumbai Indians,Kolkata Knight Riders,Harbhajan Singh,2,0
41,Kings XI Punjab,Delhi Daredevils,LA Pomersbach,12,25
411,Mumbai Indians,Chennai Super Kings,RG Sharma,41,50
418,Mumbai Indians,Sunrisers Hyderabad,BR Dunk,18,20
428,Sunrisers Hyderabad,Rajasthan Royals,DA Warner,7,6
429,Royal Challengers Bangalore,Kings XI Punjab,S Rana,16,18
444,Sunrisers Hyderabad,Royal Challengers Bangalore,S Dhawan,39,50
454,Mumbai Indians,Rajasthan Royals,CJ Anderson,46,95
456,Chennai Super Kings,Mumbai Indians,BB McCullum,11,14
463,Kolkata Knight Riders,Royal Challengers Bangalore,SA Yadav,9,11
465,Mumbai Indians,Kings XI Punjab,AJ Finch,14,8
466,Sunrisers Hyderabad,Royal Challengers Bangalore,DA Warner,28,57
476,Kolkata Knight Riders,Delhi Daredevils,SA Yadav,17,24
482,Sunrisers Hyderabad,Mumbai Indians,GH Vihari,10,16
495,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,44,48
50,Mumbai Indians,Delhi Daredevils,DR Smith,17,17
524,Kings XI Punjab,Delhi Daredevils,DA Miller,10,9
53,Kings XI Punjab,Kolkata Knight Riders,PP Chawla,1,0
530,Kings XI Punjab,Kolkata Knight Riders,M Vohra,13,8
545,Kings XI Punjab,Gujarat Lions,WP Saha,19,33
564,Delhi Daredevils,Mumbai Indians,SV Samson,11,6
90,Kings XI Punjab,Chennai Super Kings,DPMD Jayawardene,25,44
100,Royal Challengers Bangalore,Chennai Super Kings,MV Boucher,5,5
103,Chennai Super Kings,Mumbai Indians,ML Hayden,61,60
103,Chennai Super Kings,Mumbai Indians,S Badrinath,23,22
113,Deccan Chargers,Delhi Daredevils,TL Suman,25,24
118,Kings XI Punjab,Delhi Daredevils,KC Sangakkara,9,17
12,Kolkata Knight Riders,Chennai Super Kings,AB Agarkar,9,11
121,Delhi Daredevils,Rajasthan Royals,AB de Villiers,26,15
137,Kolkata Knight Riders,Kings XI Punjab,SC Ganguly,42,50
138,Royal Challengers Bangalore,Delhi Daredevils,RV Uthappa,10,15
186,Deccan Chargers,Royal Challengers Bangalore,JP Duminy,15,22
188,Kochi Tuskers Kerala,Mumbai Indians,BJ Hodge,7,11
190,Kings XI Punjab,Deccan Chargers,PC Valthaty,49,75
192,Kolkata Knight Riders,Rajasthan Royals,G Gambhir,39,35
198,Mumbai Indians,Chennai Super Kings,AT Rayudu,30,27
203,Chennai Super Kings,Pune Warriors,MS Dhoni,21,26
208,Mumbai Indians,Rajasthan Royals,SL Malinga,4,1
220,Delhi Daredevils,Deccan Chargers,TR Birt,9,4
233,Mumbai Indians,Deccan Chargers,A Symonds,19,8
234,Delhi Daredevils,Kings XI Punjab,Y Venugopal Rao,13,16
249,Mumbai Indians,Chennai Super Kings,RG Sharma,3,0
252,Rajasthan Royals,Kings XI Punjab,KK Cooper,3,11
269,Deccan Chargers,Rajasthan Royals,JP Duminy,27,58
292,Mumbai Indians,Pune Warriors,KD Karthik,22,18
292,Pune Warriors,Mumbai Indians,M Manhas,35,42
306,Pune Warriors,Rajasthan Royals,B Kumar,5,3
311,Mumbai Indians,Kolkata Knight Riders,KA Pollard,5,8
316,Pune Warriors,Kolkata Knight Riders,JD Ryder,26,22
330,Kolkata Knight Riders,Rajasthan Royals,R Bhatia,7,12
332,Kings XI Punjab,Chennai Super Kings,R Sathish,6,8
346,Kings XI Punjab,Sunrisers Hyderabad,Gurkeerat Singh,12,17
369,Sunrisers Hyderabad,Delhi Daredevils,KC Sangakkara,14,8
378,Kolkata Knight Riders,Pune Warriors,EJG Morgan,15,15
381,Kings XI Punjab,Sunrisers Hyderabad,DA Miller,7,6
42,Royal Challengers Bangalore,Rajasthan Royals,CL White,17,10
428,Sunrisers Hyderabad,Rajasthan Royals,NV Ojha,20,17
429,Royal Challengers Bangalore,Kings XI Punjab,AB de Villiers,28,53
442,Rajasthan Royals,Mumbai Indians,BJ Hodge,31,40
451,Royal Challengers Bangalore,Chennai Super Kings,V Kohli,53,73
453,Delhi Daredevils,Kings XI Punjab,JD Unadkat,1,0
453,Delhi Daredevils,Kings XI Punjab,Mohammed Shami,1,0
455,Kolkata Knight Riders,Kings XI Punjab,SA Yadav,14,20
461,Kings XI Punjab,Rajasthan Royals,GJ Maxwell,5,7
